Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
HeavyVisual_MediumHaptic,65.42369,TRIAL_START,0.5,0.15,0.5,0,0,0
HeavyVisual_MediumHaptic,65.44427,MOVING,0.5,0.1492236,0.5,0,0,0
HeavyVisual_MediumHaptic,65.44942,MOVING,0.5,0.1482953,0.5,0,0,0
HeavyVisual_MediumHaptic,65.46379,MOVING,0.5,0.1450691,0.5,0,0,0
HeavyVisual_MediumHaptic,65.47766,MOVING,0.5,0.1402615,0.5,0,0,0
HeavyVisual_MediumHaptic,65.49117,MOVING,0.5,0.1338729,0.5,0,0,0
HeavyVisual_MediumHaptic,65.50477,MOVING,0.5,0.1264069,0.5,0,0,0
HeavyVisual_MediumHaptic,65.51986,MOVING,0.5,0.1167501,0.5,0,0,0
HeavyVisual_MediumHaptic,65.53386,MOVING,0.5,0.1059979,0.5,0,0,0
HeavyVisual_MediumHaptic,65.5473,MOVING,0.5,0.09478539,0.5,0,0,0
HeavyVisual_MediumHaptic,65.56217,MOVING,0.5,0.08133414,0.5,0,0,0
HeavyVisual_MediumHaptic,65.57281,MOVING,0.5,0.07071587,0.5,0,0,0
HeavyVisual_MediumHaptic,65.58651,MOVING,0.5,0.0563969,0.5,0,0,0
HeavyVisual_MediumHaptic,65.60086,MOVING,0.5,0.04055264,0.5,0,0,0
HeavyVisual_MediumHaptic,65.61451,MOVING,0.5,0.02429613,0.5,0,0,0
HeavyVisual_MediumHaptic,65.62833,MOVING,0.5,0.007121142,0.5,0,0,0
HeavyVisual_MediumHaptic,65.64236,MOVING,0.5,-0.01096953,0.5,0,0,0
HeavyVisual_MediumHaptic,65.65772,MOVING,0.5,-0.03177277,0.5,0,0,0
HeavyVisual_MediumHaptic,65.67011,MOVING,0.5,-0.04929356,0.5,0,0,0
HeavyVisual_MediumHaptic,65.68405,MOVING,0.5,-0.06944755,0.5,0,0,0
HeavyVisual_MediumHaptic,65.69794,MOVING,0.5,-0.09018595,0.5,0,0,0
HeavyVisual_MediumHaptic,65.71165,MOVING,0.5,-0.111376,0.5,0,0,0
HeavyVisual_MediumHaptic,65.72585,MOVING,0.5,-0.1337549,0.5,0,0,0
HeavyVisual_MediumHaptic,65.73959,MOVING,0.5,-0.1558813,0.5,0,0,0
HeavyVisual_MediumHaptic,65.7534,MOVING,0.5,-0.1788183,0.5,0,0,0
HeavyVisual_MediumHaptic,65.76739,MOVING,0.4999999,-0.1927918,0.4999999,0,0,0
HeavyVisual_MediumHaptic,65.78139,MOVING,0.4999998,-0.1980667,0.4999999,0,0,0
HeavyVisual_MediumHaptic,65.79535,MOVING,0.4999998,-0.1992108,0.4999999,0,0,0
