Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
HeavyVisual_LightHaptic,24.92569,TRIAL_START,0.5,0.15,0.5,0,0,0
HeavyVisual_LightHaptic,24.9394,MOVING,0.5,0.15,0.5,0,0,0
HeavyVisual_LightHaptic,24.95737,MOVING,0.5,0.1465928,0.5,0,1,0
HeavyVisual_LightHaptic,24.97333,MOVING,0.5,0.1408535,0.5,0,1,0
HeavyVisual_LightHaptic,24.98569,MOVING,0.5,0.1348965,0.5,0,1,0
HeavyVisual_LightHaptic,25.00041,MOVING,0.5,0.1261674,0.5,0,1,0
HeavyVisual_LightHaptic,25.01274,MOVING,0.5,0.116519,0.5,0,1,0
HeavyVisual_LightHaptic,25.02959,MOVING,0.5,0.1014518,0.5,0,1,0
HeavyVisual_LightHaptic,25.0412,MOVING,0.5,0.08985907,0.5,0,1,0
HeavyVisual_LightHaptic,25.05512,MOVING,0.5,0.07352607,0.5,0,1,0
HeavyVisual_LightHaptic,25.06855,MOVING,0.5,0.05610884,0.5,0,1,0
HeavyVisual_LightHaptic,25.08209,MOVING,0.5,0.03717934,0.5,0,1,0
HeavyVisual_LightHaptic,25.09565,MOVING,0.5,0.01598551,0.5,0,1,0
HeavyVisual_LightHaptic,25.10896,MOVING,0.5,-0.006555951,0.5,0,1,0
HeavyVisual_LightHaptic,25.1229,MOVING,0.5,-0.03161371,0.5,0,1,0
HeavyVisual_LightHaptic,25.13652,MOVING,0.5,-0.05818864,0.5,0,1,0
HeavyVisual_LightHaptic,25.15203,MOVING,0.5,-0.09078608,0.5,0,1,0
HeavyVisual_LightHaptic,25.16395,MOVING,0.5,-0.1171283,0.5,0,1,0
HeavyVisual_LightHaptic,25.17785,MOVING,0.5,-0.1496423,0.5,0,1,0
HeavyVisual_LightHaptic,25.1913,MOVING,0.5,-0.1832814,0.5,0,1,0
HeavyVisual_LightHaptic,25.20539,MOVING,0.4999999,-0.2041578,0.5,0,1,0
HeavyVisual_LightHaptic,25.21928,MOVING,0.4999996,-0.2012121,0.4999998,0,2,0
HeavyVisual_LightHaptic,25.23288,MOVING,0.4999719,-0.2005162,0.4999885,0,2,0
HeavyVisual_LightHaptic,25.24695,MOVING,0.499961,-0.2001566,0.4999794,0,2,0
HeavyVisual_LightHaptic,25.26077,MOVING,0.4999702,-0.2000439,0.4999748,0,2,0
HeavyVisual_LightHaptic,25.27463,MOVING,0.499984,-0.2000189,0.4999833,0,2,0
HeavyVisual_LightHaptic,25.28831,MOVING,0.4999931,-0.2000061,0.4999911,0,2,0
HeavyVisual_LightHaptic,25.30241,MOVING,0.4999986,-0.2000015,0.4999977,0,3,0
HeavyVisual_LightHaptic,25.31632,MOVING,0.5000001,-0.2000006,0.5000004,0,4,0
