Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
HeavyVisual_MediumHaptic,126.4165,TRIAL_START,0.5,0.15,0.5,0,0,0
HeavyVisual_MediumHaptic,126.4355,MOVING,0.5,0.1471926,0.5,0,0,0
HeavyVisual_MediumHaptic,126.4439,MOVING,0.5,0.1450346,0.5,0,0,0
HeavyVisual_MediumHaptic,126.4592,MOVING,0.5,0.1397066,0.5,0,0,0
HeavyVisual_MediumHaptic,126.4745,MOVING,0.5,0.1321958,0.5,0,0,0
HeavyVisual_MediumHaptic,126.4876,MOVING,0.5,0.124547,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5001,MOVING,0.5,0.1165637,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5134,MOVING,0.5,0.1063221,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5296,MOVING,0.5,0.0926796,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5409,MOVING,0.5,0.08255344,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5548,MOVING,0.5,0.06868089,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5686,MOVING,0.5,0.05407196,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5824,MOVING,0.5,0.03870521,0.5,0,0,0
HeavyVisual_MediumHaptic,126.5962,MOVING,0.5,0.02228316,0.5,0,0,0
HeavyVisual_MediumHaptic,126.61,MOVING,0.5,0.00496042,0.5,0,0,0
HeavyVisual_MediumHaptic,126.624,MOVING,0.5,-0.01317727,0.5,0,0,0
HeavyVisual_MediumHaptic,126.6391,MOVING,0.5,-0.03367747,0.5,0,0,0
HeavyVisual_MediumHaptic,126.6516,MOVING,0.5,-0.05140971,0.5,0,0,0
HeavyVisual_MediumHaptic,126.6656,MOVING,0.5,-0.07180845,0.5,0,0,0
HeavyVisual_MediumHaptic,126.6796,MOVING,0.5,-0.09272229,0.5,0,0,0
HeavyVisual_MediumHaptic,126.6935,MOVING,0.5,-0.1143469,0.5,0,0,0
HeavyVisual_MediumHaptic,126.7074,MOVING,0.5,-0.1362679,0.5,0,0,0
HeavyVisual_MediumHaptic,126.7213,MOVING,0.5,-0.1587359,0.5,0,0,0
HeavyVisual_MediumHaptic,126.7352,MOVING,0.5,-0.1818114,0.5,0,0,0
HeavyVisual_MediumHaptic,126.7486,MOVING,0.4999999,-0.1933154,0.4999999,0,0,0
HeavyVisual_MediumHaptic,126.7635,MOVING,0.4950407,-0.185048,0.503692,0,1,0
HeavyVisual_MediumHaptic,126.7782,MOVING,0.4746988,-0.1321222,0.5188362,0,1,0
HeavyVisual_MediumHaptic,126.7912,MOVING,0.3983382,-0.1025876,0.4837368,0,2,0
HeavyVisual_MediumHaptic,126.8042,MOVING,0.3331126,-0.07171932,0.4773531,0,2,0
HeavyVisual_MediumHaptic,126.8181,MOVING,0.3079261,-0.03024519,0.5493862,0,3,0
HeavyVisual_MediumHaptic,126.8317,MOVING,0.2572966,-0.02248473,0.5621803,0,4,0
HeavyVisual_MediumHaptic,126.8458,MOVING,0.2171734,-0.007833101,0.5874586,0,4,0
HeavyVisual_MediumHaptic,126.8599,MOVING,0.2012263,0.02364777,0.642891,0,4,0
HeavyVisual_MediumHaptic,126.8736,MOVING,0.1594567,0.03026248,0.6608304,0,5,0
HeavyVisual_MediumHaptic,126.8878,MOVING,0.1284244,0.04468013,0.6971346,0,5,0
