Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
LightVisual_LightHaptic,46.50039,TRIAL_START,-0.5,0.15,0.5,0,0,0
LightVisual_LightHaptic,46.5216,MOVING,-0.5,0.1496844,0.5,0,0,0
LightVisual_LightHaptic,46.5268,MOVING,-0.5,0.1486639,0.5,0,0,0
LightVisual_LightHaptic,46.54116,MOVING,-0.5,0.1456202,0.5,0,0,0
LightVisual_LightHaptic,46.5552,MOVING,-0.5,0.1401169,0.5,0,0,0
LightVisual_LightHaptic,46.56852,MOVING,-0.5,0.1332294,0.5,0,0,0
LightVisual_LightHaptic,46.58239,MOVING,-0.5,0.1246085,0.5,0,0,0
LightVisual_LightHaptic,46.59581,MOVING,-0.5,0.1141082,0.5,0,0,0
LightVisual_LightHaptic,46.61265,MOVING,-0.5,0.0984491,0.5,0,0,0
LightVisual_LightHaptic,46.62403,MOVING,-0.5,0.08652792,0.5,0,0,0
LightVisual_LightHaptic,46.63953,MOVING,-0.5,0.06834977,0.5,0,0,0
LightVisual_LightHaptic,46.65027,MOVING,-0.5,0.05374666,0.5,0,0,0
LightVisual_LightHaptic,46.66413,MOVING,-0.5,0.03396745,0.5,0,0,0
LightVisual_LightHaptic,46.67805,MOVING,-0.5,0.01222859,0.5,0,0,0
LightVisual_LightHaptic,46.69166,MOVING,-0.5,-0.0113108,0.5,0,0,0
LightVisual_LightHaptic,46.70572,MOVING,-0.5,-0.03712763,0.5,0,0,0
LightVisual_LightHaptic,46.71962,MOVING,-0.5,-0.06425202,0.5,0,0,0
LightVisual_LightHaptic,46.73452,MOVING,-0.5,-0.09614084,0.5,0,0,0
LightVisual_LightHaptic,46.74739,MOVING,-0.5,-0.1251863,0.5,0,0,0
LightVisual_LightHaptic,46.76122,MOVING,-0.5,-0.1577831,0.5,0,0,0
LightVisual_LightHaptic,46.77508,MOVING,-0.5,-0.1928912,0.5,0,0,0
LightVisual_LightHaptic,46.7888,MOVING,-0.5,-0.229326,0.5,0,0,0
LightVisual_LightHaptic,46.8029,MOVING,-0.5,-0.2683398,0.5,0,0,0
LightVisual_LightHaptic,46.81679,MOVING,-0.5,-0.3088891,0.5,0,0,0
LightVisual_LightHaptic,46.83054,MOVING,-0.5,-0.3510923,0.5,0,0,0
LightVisual_LightHaptic,46.84457,MOVING,-0.5,-0.3956407,0.5,0,0,0
LightVisual_LightHaptic,46.85851,MOVING,-0.5,-0.4417011,0.5,0,0,0
LightVisual_LightHaptic,46.8722,MOVING,-0.5,-0.4893174,0.5,0,0,0
LightVisual_LightHaptic,46.88633,MOVING,-0.5,-0.539965,0.5,0,0,0
LightVisual_LightHaptic,46.90023,MOVING,-0.5,-0.5904576,0.5,0,0,0
LightVisual_LightHaptic,46.9145,MOVING,-0.5000004,-0.5959601,0.4999999,0,0,0
LightVisual_LightHaptic,46.92777,MOVING,-0.5000004,-0.5986731,0.4999998,0,0,0
LightVisual_LightHaptic,46.942,MOVING,-0.5000003,-0.5996456,0.4999999,0,0,0
LightVisual_LightHaptic,46.95575,MOVING,-0.5000001,-0.5998576,0.4999999,0,0,0
LightVisual_LightHaptic,46.96933,MOVING,-0.5000001,-0.5999517,0.5,0,0,0
LightVisual_LightHaptic,46.98346,MOVING,-0.5000001,-0.5999867,0.5,0,0,0
LightVisual_LightHaptic,46.99743,MOVING,-0.5,-0.5999953,0.5,0,1,0
LightVisual_LightHaptic,47.01112,MOVING,-0.5,-0.5999982,0.5,0,2,0
LightVisual_LightHaptic,47.02526,MOVING,-0.5,-0.5999995,0.5,0,3,0
LightVisual_LightHaptic,47.0392,MOVING,-0.5,-0.5999998,0.5,0,4,0
LightVisual_LightHaptic,47.05291,MOVING,-0.5,-0.5999999,0.4999999,0,5,0
LightVisual_LightHaptic,47.0669,MOVING,-0.5,-0.6,0.4999999,0,6,0
LightVisual_LightHaptic,47.08076,MOVING,-0.5,-0.6,0.5,0,7,0
LightVisual_LightHaptic,47.09459,MOVING,-0.5,-0.6,0.4999999,0,8,0
LightVisual_LightHaptic,47.10833,MOVING,-0.5,-0.6,0.4999999,0,9,0
LightVisual_LightHaptic,47.12239,MOVING,-0.5000001,-0.6,0.5,0,10,0
LightVisual_LightHaptic,47.13634,MOVING,-0.5000001,-0.6,0.5,0,11,0
LightVisual_LightHaptic,47.14997,MOVING,-0.5000001,-0.6,0.5,0,12,0
LightVisual_LightHaptic,47.16418,MOVING,-0.5000001,-0.6,0.5,0,13,0
LightVisual_LightHaptic,47.17828,MOVING,-0.5000001,-0.6,0.5,0,14,0
LightVisual_LightHaptic,47.1918,MOVING,-0.5000001,-0.6,0.5,0,15,0
LightVisual_LightHaptic,58.69098,MOVING,-0.5114869,-0.5744182,0.495438,0,16,0
LightVisual_LightHaptic,58.71897,MOVING,-0.594241,-0.5895004,0.4094256,0,17,0
LightVisual_LightHaptic,58.72517,MOVING,-0.5723873,-0.5782936,0.433923,0,18,0
LightVisual_LightHaptic,58.73895,MOVING,-0.5002476,-0.5455421,0.5143323,0,18,0
LightVisual_LightHaptic,58.75053,MOVING,-0.5496367,-0.555499,0.472428,0,19,0
LightVisual_LightHaptic,58.76564,MOVING,-0.5685914,-0.5540822,0.4607977,0,19,0
LightVisual_LightHaptic,58.7807,MOVING,-0.4957368,-0.5232632,0.5364562,0,20,0
LightVisual_LightHaptic,58.79562,MOVING,-0.5700792,-0.5434141,0.4587189,0,21,0
LightVisual_LightHaptic,58.81021,MOVING,-0.5386058,-0.5289987,0.4948364,0,22,0
LightVisual_LightHaptic,58.82524,MOVING,-0.5154095,-0.5168063,0.5221741,0,22,0
LightVisual_LightHaptic,58.83974,MOVING,-0.5913752,-0.5366082,0.4427946,0,23,0
LightVisual_LightHaptic,58.85384,MOVING,-0.5227679,-0.509349,0.5230543,0,24,0
LightVisual_LightHaptic,58.86872,MOVING,-0.5396744,-0.5105132,0.5099102,0,25,0
LightVisual_LightHaptic,58.88282,MOVING,-0.587212,-0.5219626,0.4634269,0,25,0
LightVisual_LightHaptic,58.89806,MOVING,-0.5118992,-0.4910171,0.5542007,0,26,0
LightVisual_LightHaptic,58.91052,MOVING,-0.5619086,-0.5027176,0.5078726,0,27,0
LightVisual_LightHaptic,58.92474,MOVING,-0.592232,-0.5069056,0.4848135,0,27,0
LightVisual_LightHaptic,58.93884,MOVING,-0.5240598,-0.4779026,0.5698767,0,28,0
LightVisual_LightHaptic,58.95254,MOVING,-0.5922296,-0.4931066,0.5107301,0,29,0
LightVisual_LightHaptic,58.96674,MOVING,-0.6036364,-0.4895962,0.5127655,0,30,0
LightVisual_LightHaptic,58.98068,MOVING,-0.5447344,-0.4633203,0.589711,0,31,0
LightVisual_LightHaptic,58.99465,MOVING,-0.6285871,-0.4820115,0.5182779,0,32,0
LightVisual_LightHaptic,59.0085,MOVING,-0.6210983,-0.471732,0.5437788,0,33,0
LightVisual_LightHaptic,59.02281,MOVING,-0.5854334,-0.4518713,0.60097,0,33,0
LightVisual_LightHaptic,59.03676,MOVING,-0.6718185,-0.4695868,0.5325638,0,34,0
LightVisual_LightHaptic,59.0503,MOVING,-0.6448599,-0.453146,0.5816154,0,35,0
LightVisual_LightHaptic,59.06444,MOVING,-0.6297081,-0.4391429,0.6219003,0,35,0
LightVisual_LightHaptic,59.07872,MOVING,-0.721754,-0.4558786,0.5564439,0,36,0
LightVisual_LightHaptic,59.09214,MOVING,-0.6750641,-0.4339857,0.6274991,0,37,0
LightVisual_LightHaptic,59.10618,MOVING,-0.6815692,-0.4254704,0.6512562,0,38,0
LightVisual_LightHaptic,59.12024,MOVING,-0.7735053,-0.439593,0.5954447,0,39,0
LightVisual_LightHaptic,59.13429,MOVING,-0.707648,-0.4138221,0.6828909,0,40,0
LightVisual_LightHaptic,59.14777,MOVING,-0.7367151,-0.4106186,0.6911654,0,41,0
LightVisual_LightHaptic,59.16194,MOVING,-0.8143562,-0.4184943,0.6607012,0,41,0
LightVisual_LightHaptic,59.17574,MOVING,-0.7470423,-0.3943745,0.7448208,0,42,0
LightVisual_LightHaptic,59.18943,MOVING,-0.7969419,-0.3945799,0.7446098,0,43,0
LightVisual_LightHaptic,59.20354,MOVING,-0.8577738,-0.3971048,0.7368433,0,43,0
LightVisual_LightHaptic,59.21746,MOVING,-0.7876328,-0.3737538,0.8201379,0,44,0
LightVisual_LightHaptic,59.23259,MOVING,-0.8718917,-0.3787464,0.8088188,0,45,0
LightVisual_LightHaptic,59.23758,MOVING,-0.9102785,-0.3823959,0.7983704,0,45,0
LightVisual_LightHaptic,59.24225,MOVING,-0.9285586,-0.3782568,0.810521,0,46,0
LightVisual_LightHaptic,59.24702,MOVING,-0.928301,-0.3658748,0.8466018,0,47,0
LightVisual_LightHaptic,59.25134,MOVING,-0.9280673,-0.3546361,0.8793511,0,47,0
LightVisual_LightHaptic,59.25677,MOVING,-0.9277743,-0.3405458,0.92041,0,47,0
LightVisual_LightHaptic,59.26134,MOVING,-0.9359412,-0.334399,0.937986,0,47,0
LightVisual_LightHaptic,59.26574,MOVING,-0.9627908,-0.3414394,0.916389,0,48,0
LightVisual_LightHaptic,59.26973,MOVING,-0.987164,-0.3478304,0.8967841,0,48,0
LightVisual_LightHaptic,59.27399,MOVING,-1.013182,-0.3546527,0.8758563,0,48,0
LightVisual_LightHaptic,59.2785,MOVING,-1.040682,-0.3618637,0.8537362,0,48,0
LightVisual_LightHaptic,59.28218,MOVING,-1.067155,-0.363137,0.8490075,0,48,0
LightVisual_LightHaptic,59.28606,MOVING,-1.097813,-0.3611913,0.8535268,0,48,0
LightVisual_LightHaptic,59.28969,MOVING,-1.126434,-0.3593749,0.8577458,0,48,0
