Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
LightVisual_HeavyHaptic,8.69837,TRIAL_START,-0.5,0.15,0.5,0,0,0
LightVisual_HeavyHaptic,8.7121,MOVING,-0.5,0.1481953,0.5,0,0,0
LightVisual_HeavyHaptic,8.717034,MOVING,-0.5,0.1474596,0.5,0,0,0
LightVisual_HeavyHaptic,8.731336,MOVING,-0.5,0.1440421,0.5,0,0,0
LightVisual_HeavyHaptic,8.745113,MOVING,-0.5,0.1399858,0.5,0,0,0
LightVisual_HeavyHaptic,8.758599,MOVING,-0.5,0.1352851,0.5,0,0,0
LightVisual_HeavyHaptic,8.771831,MOVING,-0.5,0.1298985,0.5,0,0,0
LightVisual_HeavyHaptic,8.785724,MOVING,-0.5,0.1238614,0.5,0,0,0
LightVisual_HeavyHaptic,8.800732,MOVING,-0.5,0.1168737,0.5,0,0,0
LightVisual_HeavyHaptic,8.813293,MOVING,-0.5,0.1105727,0.5,0,0,0
LightVisual_HeavyHaptic,8.826707,MOVING,-0.5,0.1036523,0.5,0,0,0
LightVisual_HeavyHaptic,8.840988,MOVING,-0.5,0.0960569,0.5,0,0,0
LightVisual_HeavyHaptic,8.854825,MOVING,-0.5,0.08841705,0.5,0,0,0
LightVisual_HeavyHaptic,8.870277,MOVING,-0.5,0.07971461,0.5,0,0,0
LightVisual_HeavyHaptic,8.883205,MOVING,-0.5,0.07232114,0.5,0,0,0
LightVisual_HeavyHaptic,8.89609,MOVING,-0.5,0.06483088,0.5,0,0,0
LightVisual_HeavyHaptic,8.909761,MOVING,-0.5,0.05678895,0.5,0,0,0
LightVisual_HeavyHaptic,8.925047,MOVING,-0.5,0.04771953,0.5,0,0,0
LightVisual_HeavyHaptic,8.937543,MOVING,-0.5,0.04024382,0.5,0,0,0
LightVisual_HeavyHaptic,8.951358,MOVING,-0.5,0.03191674,0.5,0,0,0
LightVisual_HeavyHaptic,8.965745,MOVING,-0.5,0.02320574,0.5,0,0,0
LightVisual_HeavyHaptic,8.979286,MOVING,-0.5,0.01497322,0.5,0,0,0
LightVisual_HeavyHaptic,8.993083,MOVING,-0.5,0.006543454,0.5,0,0,0
LightVisual_HeavyHaptic,9.007175,MOVING,-0.5,-0.002087188,0.5,0,0,0
LightVisual_HeavyHaptic,9.021045,MOVING,-0.5,-0.01059943,0.5,0,0,0
LightVisual_HeavyHaptic,9.034942,MOVING,-0.5,-0.01915247,0.5,0,0,0
LightVisual_HeavyHaptic,9.048223,MOVING,-0.5,-0.02733788,0.5,0,0,0
LightVisual_HeavyHaptic,9.062757,MOVING,-0.5,-0.03630569,0.5,0,0,0
LightVisual_HeavyHaptic,9.076237,MOVING,-0.5,-0.04463546,0.5,0,0,0
LightVisual_HeavyHaptic,9.090043,MOVING,-0.5,-0.05317475,0.5,0,0,0
LightVisual_HeavyHaptic,9.104055,MOVING,-0.5,-0.06184736,0.5,0,0,0
LightVisual_HeavyHaptic,9.117979,MOVING,-0.5,-0.07047105,0.5,0,0,0
LightVisual_HeavyHaptic,9.131495,MOVING,-0.5,-0.07884736,0.5,0,0,0
LightVisual_HeavyHaptic,9.145492,MOVING,-0.5,-0.08752465,0.5,0,0,0
LightVisual_HeavyHaptic,9.159453,MOVING,-0.5,-0.09618326,0.5,0,0,0
LightVisual_HeavyHaptic,9.173241,MOVING,-0.5,-0.1047376,0.5,0,0,0
LightVisual_HeavyHaptic,9.18756,MOVING,-0.5,-0.1136231,0.5,0,0,0
LightVisual_HeavyHaptic,9.201597,MOVING,-0.5,-0.1223356,0.5,0,0,0
LightVisual_HeavyHaptic,9.215715,MOVING,-0.5,-0.1311005,0.5,0,0,0
LightVisual_HeavyHaptic,9.229254,MOVING,-0.5,-0.1395058,0.5,0,0,0
LightVisual_HeavyHaptic,9.243311,MOVING,-0.5,-0.1482346,0.5,0,0,0
LightVisual_HeavyHaptic,9.257232,MOVING,-0.5,-0.1568797,0.5,0,0,0
LightVisual_HeavyHaptic,9.270555,MOVING,-0.5,-0.1651549,0.5,0,0,0
LightVisual_HeavyHaptic,9.284623,MOVING,-0.5,-0.1738924,0.5,0,0,0
LightVisual_HeavyHaptic,9.298574,MOVING,-0.5,-0.1825579,0.5,0,0,0
LightVisual_HeavyHaptic,9.312359,MOVING,-0.5,-0.1911201,0.5,0,0,0
LightVisual_HeavyHaptic,9.326292,MOVING,-0.5,-0.1997757,0.5,0,0,0
LightVisual_HeavyHaptic,9.340276,MOVING,-0.5,-0.2084625,0.5,0,0,0
LightVisual_HeavyHaptic,9.354129,MOVING,-0.5,-0.2170685,0.5,0,0,0
LightVisual_HeavyHaptic,9.367845,MOVING,-0.5,-0.2255889,0.5,0,0,0
LightVisual_HeavyHaptic,9.381852,MOVING,-0.5,-0.2342912,0.5,0,0,0
LightVisual_HeavyHaptic,9.395796,MOVING,-0.5,-0.2429537,0.5,0,0,0
