Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
MediumVisual_LightHaptic,8.476468,TRIAL_START,0.0,0.15,0.5,0,0,0
MediumVisual_LightHaptic,8.498444,MOVING,0.0,0.1463844,0.5,0,0,0
MediumVisual_LightHaptic,8.504351,MOVING,0.0,0.144374,0.5,0,0,0
MediumVisual_LightHaptic,8.517851,MOVING,0.0,0.1390845,0.5,0,0,0
MediumVisual_LightHaptic,8.531302,MOVING,0.0,0.1316028,0.5,0,0,0
MediumVisual_LightHaptic,8.544892,MOVING,0.0,0.1226632,0.5,0,0,0
MediumVisual_LightHaptic,8.558315,MOVING,0.0,0.1121551,0.5,0,0,0
MediumVisual_LightHaptic,8.571767,MOVING,0.0,0.0993265,0.5,0,0,0
MediumVisual_LightHaptic,8.586548,MOVING,0.0,0.08359236,0.5,0,0,0
MediumVisual_LightHaptic,8.599937,MOVING,0.0,0.06788497,0.5,0,0,0
MediumVisual_LightHaptic,8.613217,MOVING,0.0,0.04973124,0.5,0,0,0
MediumVisual_LightHaptic,8.628094,MOVING,0.0,0.02780565,0.5,0,0,0
MediumVisual_LightHaptic,8.644684,MOVING,0.0,0.0009714221,0.5,0,0,0
MediumVisual_LightHaptic,8.654126,MOVING,0.0,-0.01561829,0.5,0,0,0
MediumVisual_LightHaptic,8.667799,MOVING,0.0,-0.04115815,0.5,0,0,0
MediumVisual_LightHaptic,8.682056,MOVING,0.0,-0.06937578,0.5,0,0,0
MediumVisual_LightHaptic,8.697579,MOVING,0.0,-0.1026789,0.5,0,0,0
MediumVisual_LightHaptic,8.711883,MOVING,0.0,-0.1356672,0.5,0,0,0
MediumVisual_LightHaptic,8.723992,MOVING,0.0,-0.1647659,0.5,0,0,0
MediumVisual_LightHaptic,8.737817,MOVING,0.0,-0.1997811,0.5,0,0,0
MediumVisual_LightHaptic,8.751879,MOVING,0.0,-0.2376968,0.5,0,0,0
MediumVisual_LightHaptic,8.766214,MOVING,0.0,-0.2779815,0.5,0,0,0
MediumVisual_LightHaptic,8.779436,MOVING,0.0,-0.316584,0.5,0,0,0
MediumVisual_LightHaptic,8.793253,MOVING,0.0,-0.3594807,0.5,0,0,0
MediumVisual_LightHaptic,8.807117,MOVING,0.0,-0.4040087,0.5,0,0,0
MediumVisual_LightHaptic,8.821178,MOVING,-2.790171e-08,-0.4467458,0.5,0,0,0
MediumVisual_LightHaptic,8.835608,MOVING,-3.686656e-07,-0.4487173,0.4999999,0,0,0
MediumVisual_LightHaptic,8.848789,MOVING,-3.832177e-07,-0.4495571,0.4999998,0,0,0
MediumVisual_LightHaptic,8.862505,MOVING,-2.436449e-07,-0.4498771,0.4999999,0,0,0
MediumVisual_LightHaptic,8.876506,MOVING,-9.844646e-08,-0.4499536,0.4999999,0,0,0
MediumVisual_LightHaptic,8.890261,MOVING,-3.605749e-08,-0.4499839,0.5,0,0,0
MediumVisual_LightHaptic,8.904379,MOVING,-1.473053e-08,-0.4499955,0.5,0,0,0
MediumVisual_LightHaptic,8.918286,MOVING,-2.586916e-08,-0.4499985,0.5,0,1,0
MediumVisual_LightHaptic,8.932025,MOVING,-2.874994e-08,-0.4499994,0.5,0,2,0
MediumVisual_LightHaptic,8.946433,MOVING,-3.831038e-08,-0.4499999,0.5,0,3,0
MediumVisual_LightHaptic,8.960108,MOVING,-5.630948e-08,-0.45,0.5,0,4,0
MediumVisual_LightHaptic,8.973948,MOVING,-5.168697e-08,-0.45,0.5,0,5,0
MediumVisual_LightHaptic,8.987593,MOVING,-5.069808e-08,-0.45,0.5,0,6,0
MediumVisual_LightHaptic,9.001808,MOVING,-5.080939e-08,-0.45,0.5,0,7,0
MediumVisual_LightHaptic,9.016346,MOVING,-3.819e-08,-0.45,0.5,0,8,0
MediumVisual_LightHaptic,9.030018,MOVING,-3.554678e-08,-0.45,0.4999999,0,9,0
MediumVisual_LightHaptic,9.043699,MOVING,-3.866429e-08,-0.45,0.5,0,10,0
MediumVisual_LightHaptic,9.057429,MOVING,-4.828624e-08,-0.45,0.5,0,11,0
MediumVisual_LightHaptic,9.071136,MOVING,-5.537888e-08,-0.45,0.4999999,0,12,0
MediumVisual_LightHaptic,9.085457,MOVING,-6.252223e-08,-0.45,0.4999999,0,13,0
MediumVisual_LightHaptic,9.099113,MOVING,-6.985763e-08,-0.45,0.4999999,0,14,0
MediumVisual_LightHaptic,9.112592,MOVING,-5.357282e-08,-0.45,0.4999999,0,15,0
MediumVisual_LightHaptic,9.126727,MOVING,-4.935059e-08,-0.45,0.5,0,16,0
MediumVisual_LightHaptic,9.140429,MOVING,-6.045492e-08,-0.45,0.5,0,17,0
MediumVisual_LightHaptic,13.3061,MOVING,0.008393172,-0.4482635,0.497471,0,18,0
MediumVisual_LightHaptic,13.31688,MOVING,0.0824474,-0.4458879,0.4751574,0,18,0
MediumVisual_LightHaptic,13.32297,MOVING,0.08106466,-0.4445929,0.4755744,0,19,0
MediumVisual_LightHaptic,13.33777,MOVING,-0.03192946,-0.4415673,0.5096235,0,19,0
MediumVisual_LightHaptic,13.354,MOVING,0.03374396,-0.4289533,0.4898546,0,20,0
MediumVisual_LightHaptic,13.36606,MOVING,0.02764045,-0.4295774,0.4926704,0,21,0
MediumVisual_LightHaptic,13.38073,MOVING,-0.0625271,-0.4419679,0.522288,0,21,0
MediumVisual_LightHaptic,13.39321,MOVING,0.02554012,-0.4249932,0.4995772,0,22,0
MediumVisual_LightHaptic,13.4081,MOVING,0.01653351,-0.4252169,0.5009367,0,23,0
MediumVisual_LightHaptic,13.42149,MOVING,-0.05598276,-0.4371094,0.5188907,0,23,0
MediumVisual_LightHaptic,13.43859,MOVING,0.07014228,-0.4143481,0.4940079,0,24,0
MediumVisual_LightHaptic,13.4496,MOVING,0.01160813,-0.4236377,0.5049073,0,25,0
MediumVisual_LightHaptic,13.46506,MOVING,-0.02494482,-0.4294535,0.5130783,0,25,0
MediumVisual_LightHaptic,13.48033,MOVING,0.08462983,-0.4113636,0.4962515,0,26,0
MediumVisual_LightHaptic,13.49508,MOVING,-0.02250444,-0.4274003,0.5126837,0,27,0
MediumVisual_LightHaptic,13.51102,MOVING,0.0253843,-0.4202701,0.5081434,0,28,0
MediumVisual_LightHaptic,13.52477,MOVING,0.05842971,-0.4149773,0.504601,0,28,0
MediumVisual_LightHaptic,13.53848,MOVING,-0.0422104,-0.428957,0.5178618,0,29,0
MediumVisual_LightHaptic,13.55272,MOVING,0.04405014,-0.4173041,0.5106946,0,30,0
MediumVisual_LightHaptic,13.56708,MOVING,0.04722274,-0.4164217,0.5119329,0,30,0
MediumVisual_LightHaptic,13.58137,MOVING,-0.0377788,-0.4273405,0.5226426,0,31,0
MediumVisual_LightHaptic,13.59568,MOVING,0.07343422,-0.4145972,0.5170092,0,32,0
MediumVisual_LightHaptic,13.60967,MOVING,0.03445638,-0.4182607,0.5231405,0,33,0
MediumVisual_LightHaptic,13.62381,MOVING,-0.01279844,-0.4235927,0.532632,0,33,0
MediumVisual_LightHaptic,13.63788,MOVING,0.09825565,-0.4137173,0.5368154,0,34,0
MediumVisual_LightHaptic,13.65178,MOVING,0.02454963,-0.4191437,0.5466286,0,35,0
MediumVisual_LightHaptic,13.66612,MOVING,0.009037251,-0.4195782,0.5584766,0,35,0
MediumVisual_LightHaptic,13.67999,MOVING,0.1165747,-0.4096574,0.5707902,0,36,0
MediumVisual_LightHaptic,13.69369,MOVING,0.01256504,-0.415032,0.5815496,0,37,0
MediumVisual_LightHaptic,13.70784,MOVING,0.02476362,-0.4107455,0.5990441,0,38,0
MediumVisual_LightHaptic,13.7219,MOVING,0.1033096,-0.401172,0.619777,0,38,0
MediumVisual_LightHaptic,13.73578,MOVING,-0.003198178,-0.4077731,0.6293042,0,39,0
MediumVisual_LightHaptic,13.74948,MOVING,0.03444811,-0.4003886,0.6598613,0,40,0
MediumVisual_LightHaptic,13.76357,MOVING,0.08413112,-0.3919565,0.6916091,0,40,0
MediumVisual_LightHaptic,13.77744,MOVING,-0.02435131,-0.3996501,0.6957316,0,41,0
MediumVisual_LightHaptic,13.79108,MOVING,0.03082303,-0.3887311,0.7418646,0,42,0
MediumVisual_LightHaptic,13.80523,MOVING,0.04970698,-0.3823419,0.777767,0,42,0
MediumVisual_LightHaptic,13.81936,MOVING,-0.06271471,-0.3919075,0.7760932,0,43,0
MediumVisual_LightHaptic,13.83301,MOVING,0.01091741,-0.3759124,0.8421364,0,44,0
MediumVisual_LightHaptic,13.84709,MOVING,-0.003198855,-0.3721573,0.8739303,0,45,0
MediumVisual_LightHaptic,13.8613,MOVING,-0.09860943,-0.3796234,0.874517,0,46,0
MediumVisual_LightHaptic,13.87498,MOVING,-0.02300343,-0.3612233,0.951512,0,47,0
MediumVisual_LightHaptic,13.88854,MOVING,-0.06322484,-0.3601227,0.9742743,0,48,0
MediumVisual_LightHaptic,13.90282,MOVING,-0.1400672,-0.3636598,0.98414,0,48,0
MediumVisual_LightHaptic,13.91662,MOVING,-0.07076175,-0.3440415,1.067802,0,49,0
MediumVisual_LightHaptic,13.93026,MOVING,-0.1353827,-0.3455011,1.080641,0,50,0
MediumVisual_LightHaptic,13.94437,MOVING,-0.1926862,-0.3448818,1.101428,0,50,0
MediumVisual_LightHaptic,13.9587,MOVING,-0.1272392,-0.3234436,1.193112,0,51,0
MediumVisual_LightHaptic,13.97217,MOVING,-0.2180412,-0.3282303,1.191539,0,52,0
MediumVisual_LightHaptic,13.98619,MOVING,-0.2544315,-0.322857,1.226461,0,53,0
