Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
HeavyVisual_MediumHaptic,56.45105,TRIAL_START,0.5,0.15,0.5,0,0,0
HeavyVisual_MediumHaptic,56.47307,MOVING,0.5,0.1476369,0.5,0,0,0
HeavyVisual_MediumHaptic,56.49287,MOVING,0.5,0.1419226,0.5,0,0,0
HeavyVisual_MediumHaptic,56.50599,MOVING,0.5,0.1364584,0.5,0,0,0
HeavyVisual_MediumHaptic,56.52042,MOVING,0.5,0.1291891,0.5,0,0,0
HeavyVisual_MediumHaptic,56.54061,MOVING,0.5,0.1161883,0.5,0,0,0
HeavyVisual_MediumHaptic,56.55306,MOVING,0.5,0.1066136,0.5,0,0,0
HeavyVisual_MediumHaptic,56.56701,MOVING,0.5,0.09504393,0.5,0,0,0
HeavyVisual_MediumHaptic,56.58268,MOVING,0.5,0.08082724,0.5,0,0,0
HeavyVisual_MediumHaptic,56.5962,MOVING,0.5,0.06734934,0.5,0,0,0
HeavyVisual_MediumHaptic,56.60931,MOVING,0.5,0.05332421,0.5,0,0,0
HeavyVisual_MediumHaptic,56.62376,MOVING,0.5,0.03710646,0.5,0,0,0
HeavyVisual_MediumHaptic,56.63819,MOVING,0.5,0.01991789,0.5,0,0,0
HeavyVisual_MediumHaptic,56.65221,MOVING,0.5,0.002174363,0.5,0,0,0
HeavyVisual_MediumHaptic,56.66669,MOVING,0.5,-0.01682237,0.5,0,0,0
HeavyVisual_MediumHaptic,56.68214,MOVING,0.5,-0.03791096,0.5,0,0,0
HeavyVisual_MediumHaptic,56.69516,MOVING,0.5,-0.05647834,0.5,0,0,0
HeavyVisual_MediumHaptic,56.70887,MOVING,0.5,-0.07664117,0.5,0,0,0
HeavyVisual_MediumHaptic,56.72345,MOVING,0.5,-0.09861811,0.5,0,0,0
HeavyVisual_MediumHaptic,56.73679,MOVING,0.5,-0.1193544,0.5,0,0,0
HeavyVisual_MediumHaptic,56.75092,MOVING,0.5,-0.1419243,0.5,0,0,0
HeavyVisual_MediumHaptic,56.76466,MOVING,0.5,-0.164302,0.5,0,0,0
HeavyVisual_MediumHaptic,56.77864,MOVING,0.5,-0.1875358,0.5,0,0,0
HeavyVisual_MediumHaptic,56.79252,MOVING,0.4999999,-0.1948942,0.4999999,0,0,0
HeavyVisual_MediumHaptic,56.80663,MOVING,0.4999998,-0.1984955,0.4999999,0,0,0
HeavyVisual_MediumHaptic,56.82055,MOVING,0.4999999,-0.1995996,0.4999999,0,0,0
HeavyVisual_MediumHaptic,56.8345,MOVING,0.4999999,-0.1998282,0.5,0,0,0
HeavyVisual_MediumHaptic,56.84816,MOVING,0.4999999,-0.1999449,0.5,0,0,0
HeavyVisual_MediumHaptic,56.86234,MOVING,0.4999999,-0.1999851,0.5,0,0,0
HeavyVisual_MediumHaptic,56.87629,MOVING,0.5,-0.1999943,0.5,0,1,0
HeavyVisual_MediumHaptic,56.88982,MOVING,0.4999999,-0.199998,0.5,0,2,0
HeavyVisual_MediumHaptic,56.90406,MOVING,0.4999999,-0.1999994,0.5,0,3,0
HeavyVisual_MediumHaptic,56.91802,MOVING,0.4999999,-0.1999998,0.5,0,4,0
HeavyVisual_MediumHaptic,56.93166,MOVING,0.4999999,-0.1999999,0.4999999,0,5,0
HeavyVisual_MediumHaptic,56.94583,MOVING,0.4999999,-0.2,0.4999999,0,6,0
HeavyVisual_MediumHaptic,56.95979,MOVING,0.5,-0.2,0.5,0,7,0
HeavyVisual_MediumHaptic,56.97341,MOVING,0.4999999,-0.2,0.4999999,0,8,0
HeavyVisual_MediumHaptic,56.98747,MOVING,0.4999999,-0.2,0.4999999,0,9,0
HeavyVisual_MediumHaptic,57.00152,MOVING,0.5,-0.2,0.5,0,10,0
HeavyVisual_MediumHaptic,57.01534,MOVING,0.5,-0.2,0.5,0,11,0
HeavyVisual_MediumHaptic,57.02905,MOVING,0.4999999,-0.2,0.5,0,12,0
HeavyVisual_MediumHaptic,57.04317,MOVING,0.5,-0.2,0.5,0,13,0
HeavyVisual_MediumHaptic,57.05693,MOVING,0.5,-0.2,0.5,0,14,0
HeavyVisual_MediumHaptic,57.07065,MOVING,0.5,-0.2,0.4999999,0,15,0
HeavyVisual_MediumHaptic,57.08484,MOVING,0.5,-0.2,0.4999999,0,16,0
HeavyVisual_MediumHaptic,57.09865,MOVING,0.5,-0.2,0.5,0,17,0
