Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
LightVisual_MediumHaptic,26.32496,TRIAL_START,-0.5,0.15,0.5,0,0,0
LightVisual_MediumHaptic,26.34669,MOVING,-0.5,0.1487912,0.5,0,0,0
LightVisual_MediumHaptic,26.3599,MOVING,-0.5,0.1464063,0.5,0,0,0
LightVisual_MediumHaptic,26.36756,MOVING,-0.5,0.1437664,0.5,0,0,0
LightVisual_MediumHaptic,26.38116,MOVING,-0.5,0.1388745,0.5,0,0,0
LightVisual_MediumHaptic,26.39493,MOVING,-0.5,0.1319997,0.5,0,0,0
LightVisual_MediumHaptic,26.40964,MOVING,-0.5,0.123298,0.5,0,0,0
LightVisual_MediumHaptic,26.42606,MOVING,-0.5,0.1120052,0.5,0,0,0
LightVisual_MediumHaptic,26.4423,MOVING,-0.5,0.09923736,0.5,0,0,0
LightVisual_MediumHaptic,26.45793,MOVING,-0.5,0.08535669,0.5,0,0,0
LightVisual_MediumHaptic,26.47033,MOVING,-0.5,0.0732103,0.5,0,0,0
LightVisual_MediumHaptic,26.48411,MOVING,-0.5,0.05904491,0.5,0,0,0
LightVisual_MediumHaptic,26.4986,MOVING,-0.5,0.0431381,0.5,0,0,0
LightVisual_MediumHaptic,26.51297,MOVING,-0.5,0.02615374,0.5,0,0,0
LightVisual_MediumHaptic,26.5274,MOVING,-0.5,0.008326313,0.5,0,0,0
LightVisual_MediumHaptic,26.54184,MOVING,-0.5,-0.01024651,0.5,0,0,0
LightVisual_MediumHaptic,26.55736,MOVING,-0.5,-0.03125876,0.5,0,0,0
LightVisual_MediumHaptic,26.57019,MOVING,-0.5,-0.04938395,0.5,0,0,0
LightVisual_MediumHaptic,26.58408,MOVING,-0.5,-0.06947196,0.5,0,0,0
LightVisual_MediumHaptic,26.59823,MOVING,-0.5,-0.09059169,0.5,0,0,0
LightVisual_MediumHaptic,26.61207,MOVING,-0.5,-0.1120005,0.5,0,0,0
LightVisual_MediumHaptic,26.62636,MOVING,-0.5,-0.13457,0.5,0,0,0
LightVisual_MediumHaptic,26.64026,MOVING,-0.5,-0.1569595,0.5,0,0,0
LightVisual_MediumHaptic,26.65428,MOVING,-0.5,-0.1802669,0.5,0,0,0
LightVisual_MediumHaptic,26.66805,MOVING,-0.5,-0.2035403,0.5,0,0,0
LightVisual_MediumHaptic,26.68202,MOVING,-0.5,-0.2275046,0.5,0,0,0
LightVisual_MediumHaptic,26.69607,MOVING,-0.5,-0.2521428,0.5,0,0,0
LightVisual_MediumHaptic,26.70982,MOVING,-0.5,-0.276638,0.5,0,0,0
LightVisual_MediumHaptic,26.72388,MOVING,-0.5,-0.3020052,0.5,0,0,0
LightVisual_MediumHaptic,26.73778,MOVING,-0.5,-0.327454,0.5,0,0,0
LightVisual_MediumHaptic,26.75163,MOVING,-0.5,-0.3531862,0.5,0,0,0
LightVisual_MediumHaptic,26.7657,MOVING,-0.5,-0.3796165,0.5,0,0,0
LightVisual_MediumHaptic,26.77959,MOVING,-0.5,-0.4059468,0.5,0,0,0
LightVisual_MediumHaptic,26.79329,MOVING,-0.5,-0.4323092,0.5,0,0,0
LightVisual_MediumHaptic,26.80744,MOVING,-0.5,-0.4597392,0.5,0,0,0
LightVisual_MediumHaptic,26.82139,MOVING,-0.5,-0.4869942,0.5,0,0,0
LightVisual_MediumHaptic,26.83528,MOVING,-0.5,-0.5144303,0.5,0,0,0
LightVisual_MediumHaptic,26.8489,MOVING,-0.5,-0.5415373,0.5,0,0,0
LightVisual_MediumHaptic,26.86605,MOVING,-0.5,-0.5759352,0.5,0,0,0
LightVisual_MediumHaptic,26.87697,MOVING,-0.5,-0.5979763,0.5,0,0,0
LightVisual_MediumHaptic,26.89009,MOVING,-0.5000001,-0.6024305,0.4999999,0,0,0
LightVisual_MediumHaptic,26.9041,MOVING,-0.5000069,-0.6006823,0.4999936,0,1,0
LightVisual_MediumHaptic,26.91809,MOVING,-0.5000294,-0.6002277,0.499972,0,1,0
LightVisual_MediumHaptic,26.9318,MOVING,-0.5000257,-0.6000883,0.4999725,0,1,0
LightVisual_MediumHaptic,26.94608,MOVING,-0.5000169,-0.6000259,0.4999795,0,1,0
LightVisual_MediumHaptic,26.95987,MOVING,-0.5000075,-0.6000071,0.4999898,0,1,0
LightVisual_MediumHaptic,26.97378,MOVING,-0.5000033,-0.6000031,0.4999959,0,2,0
LightVisual_MediumHaptic,26.98783,MOVING,-0.5000008,-0.600001,0.4999996,0,3,0
LightVisual_MediumHaptic,27.00178,MOVING,-0.4999999,-0.6000003,0.500001,0,4,0
LightVisual_MediumHaptic,27.01566,MOVING,-0.4999998,-0.6000001,0.5000009,0,5,0
LightVisual_MediumHaptic,27.02943,MOVING,-0.4999999,-0.6,0.5000006,0,6,0
LightVisual_MediumHaptic,27.04331,MOVING,-0.5,-0.6,0.5000002,0,7,0
