Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
LightVisual_MediumHaptic,32.72401,TRIAL_START,-0.5,0.15,0.5,0,0,0
LightVisual_MediumHaptic,32.74576,MOVING,-0.5,0.1489582,0.5,0,0,0
LightVisual_MediumHaptic,32.75401,MOVING,-0.5,0.1474698,0.5,0,0,0
LightVisual_MediumHaptic,32.76474,MOVING,-0.5,0.1447438,0.5,0,0,0
LightVisual_MediumHaptic,32.77985,MOVING,-0.5,0.1395062,0.5,0,0,0
LightVisual_MediumHaptic,32.79209,MOVING,-0.5,0.1334167,0.5,0,0,0
LightVisual_MediumHaptic,32.80578,MOVING,-0.5,0.1257634,0.5,0,0,0
LightVisual_MediumHaptic,32.82097,MOVING,-0.5,0.1159161,0.5,0,0,0
LightVisual_MediumHaptic,32.83445,MOVING,-0.5,0.1055466,0.5,0,0,0
LightVisual_MediumHaptic,32.84624,MOVING,-0.5,0.0957353,0.5,0,0,0
LightVisual_MediumHaptic,32.85993,MOVING,-0.5,0.08357894,0.5,0,0,0
LightVisual_MediumHaptic,32.87368,MOVING,-0.5,0.06986298,0.5,0,0,0
LightVisual_MediumHaptic,32.88764,MOVING,-0.5,0.05517104,0.5,0,0,0
LightVisual_MediumHaptic,32.90163,MOVING,-0.5,0.03965119,0.5,0,0,0
LightVisual_MediumHaptic,32.91542,MOVING,-0.5,0.02322794,0.5,0,0,0
LightVisual_MediumHaptic,32.92918,MOVING,-0.5,0.0060536,0.5,0,0,0
LightVisual_MediumHaptic,32.94313,MOVING,-0.5,-0.01198739,0.5,0,0,0
LightVisual_MediumHaptic,32.95857,MOVING,-0.5,-0.03290455,0.5,0,0,0
LightVisual_MediumHaptic,32.97227,MOVING,-0.5,-0.05234765,0.5,0,0,0
LightVisual_MediumHaptic,32.98495,MOVING,-0.5,-0.07076986,0.5,0,0,0
LightVisual_MediumHaptic,32.99867,MOVING,-0.5,-0.0912598,0.5,0,0,0
LightVisual_MediumHaptic,33.01235,MOVING,-0.5,-0.1124383,0.5,0,0,0
LightVisual_MediumHaptic,33.02641,MOVING,-0.5,-0.1346385,0.5,0,0,0
LightVisual_MediumHaptic,33.04039,MOVING,-0.5,-0.1571753,0.5,0,0,0
LightVisual_MediumHaptic,33.05422,MOVING,-0.5,-0.1801701,0.5,0,0,0
LightVisual_MediumHaptic,33.06792,MOVING,-0.5,-0.2033193,0.5,0,0,0
LightVisual_MediumHaptic,33.08202,MOVING,-0.5,-0.2275035,0.5,0,0,0
LightVisual_MediumHaptic,33.09599,MOVING,-0.5,-0.2519938,0.5,0,0,0
LightVisual_MediumHaptic,33.10963,MOVING,-0.5,-0.2762973,0.5,0,0,0
LightVisual_MediumHaptic,33.12362,MOVING,-0.5,-0.3015211,0.5,0,0,0
LightVisual_MediumHaptic,33.13768,MOVING,-0.5,-0.3272735,0.5,0,0,0
LightVisual_MediumHaptic,33.15162,MOVING,-0.5,-0.3531871,0.5,0,0,0
LightVisual_MediumHaptic,33.16561,MOVING,-0.5,-0.3794386,0.5,0,0,0
LightVisual_MediumHaptic,33.17935,MOVING,-0.5,-0.4054931,0.5,0,0,0
LightVisual_MediumHaptic,33.19293,MOVING,-0.5,-0.4316164,0.5,0,0,0
LightVisual_MediumHaptic,33.20704,MOVING,-0.5,-0.4589549,0.5,0,0,0
LightVisual_MediumHaptic,33.22093,MOVING,-0.5,-0.4860922,0.5,0,0,0
LightVisual_MediumHaptic,33.23487,MOVING,-0.5,-0.5136275,0.5,0,0,0
LightVisual_MediumHaptic,33.2485,MOVING,-0.5,-0.5407374,0.5,0,0,0
LightVisual_MediumHaptic,33.26271,MOVING,-0.5,-0.5692069,0.5,0,0,0
LightVisual_MediumHaptic,33.27649,MOVING,-0.5,-0.5970042,0.5,0,0,0
LightVisual_MediumHaptic,33.2902,MOVING,-0.5000001,-0.602412,0.4999999,0,0,0
LightVisual_MediumHaptic,33.30437,MOVING,-0.5000073,-0.6006731,0.4999931,0,1,0
LightVisual_MediumHaptic,33.31828,MOVING,-0.5000297,-0.6002218,0.4999717,0,1,0
LightVisual_MediumHaptic,33.33187,MOVING,-0.5000257,-0.6000878,0.4999725,0,1,0
LightVisual_MediumHaptic,33.34605,MOVING,-0.5000169,-0.600026,0.4999794,0,1,0
LightVisual_MediumHaptic,33.3599,MOVING,-0.5000075,-0.6000071,0.4999898,0,1,0
LightVisual_MediumHaptic,33.37363,MOVING,-0.5000033,-0.6000032,0.4999958,0,2,0
LightVisual_MediumHaptic,33.38782,MOVING,-0.5000008,-0.600001,0.4999995,0,3,0
LightVisual_MediumHaptic,33.40168,MOVING,-0.4999999,-0.6000003,0.500001,0,4,0
LightVisual_MediumHaptic,33.41559,MOVING,-0.4999998,-0.6000001,0.5000009,0,5,0
LightVisual_MediumHaptic,33.42921,MOVING,-0.4999999,-0.6,0.5000006,0,6,0
LightVisual_MediumHaptic,33.44329,MOVING,-0.5,-0.6,0.5000002,0,7,0
LightVisual_MediumHaptic,33.45718,MOVING,-0.5000001,-0.6,0.5,0,8,0
LightVisual_MediumHaptic,33.47105,MOVING,-0.5000001,-0.6,0.4999999,0,9,0
LightVisual_MediumHaptic,33.48504,MOVING,-0.5,-0.6,0.4999999,0,10,0
LightVisual_MediumHaptic,33.49876,MOVING,-0.5000001,-0.6,0.4999999,0,11,0
LightVisual_MediumHaptic,33.51245,MOVING,-0.5000001,-0.6,0.4999999,0,12,0
LightVisual_MediumHaptic,33.52675,MOVING,-0.5000001,-0.6,0.5,0,13,0
LightVisual_MediumHaptic,33.5405,MOVING,-0.5000001,-0.6,0.5,0,14,0
LightVisual_MediumHaptic,33.55445,MOVING,-0.5000001,-0.6,0.5,0,15,0
LightVisual_MediumHaptic,33.56818,MOVING,-0.5000001,-0.6,0.5,0,16,0
LightVisual_MediumHaptic,33.58234,MOVING,-0.5000001,-0.6000001,0.5,0,17,0
LightVisual_MediumHaptic,33.59616,MOVING,-0.5000001,-0.6,0.5,0,18,0
LightVisual_MediumHaptic,33.60978,MOVING,-0.5000001,-0.6,0.4999999,0,19,0
LightVisual_MediumHaptic,33.62394,MOVING,-0.5000001,-0.6,0.5,0,20,0
LightVisual_MediumHaptic,33.63786,MOVING,-0.5000001,-0.6,0.4999999,0,21,0
LightVisual_MediumHaptic,33.65143,MOVING,-0.5000001,-0.6,0.4999999,0,22,0
LightVisual_MediumHaptic,36.9699,MOVING,-0.495009,-0.5979763,0.4996063,0,23,0
LightVisual_MediumHaptic,36.99238,MOVING,-0.5079345,-0.5885911,0.4994643,0,24,0
LightVisual_MediumHaptic,36.99995,MOVING,-0.5381841,-0.5824581,0.4998412,0,24,0
LightVisual_MediumHaptic,37.01744,MOVING,-0.4707547,-0.57669,0.4989397,0,25,0
LightVisual_MediumHaptic,37.02858,MOVING,-0.4883275,-0.5695369,0.4991536,0,26,0
LightVisual_MediumHaptic,37.04374,MOVING,-0.5165076,-0.5597889,0.4978987,0,26,0
LightVisual_MediumHaptic,37.05717,MOVING,-0.4869763,-0.5549068,0.4917554,0,27,0
LightVisual_MediumHaptic,37.07415,MOVING,-0.5285939,-0.554724,0.5040352,0,28,0
LightVisual_MediumHaptic,37.08761,MOVING,-0.5244887,-0.5497879,0.5035121,0,29,0
LightVisual_MediumHaptic,37.10206,MOVING,-0.4927341,-0.5421274,0.4959583,0,29,0
LightVisual_MediumHaptic,37.11549,MOVING,-0.537777,-0.5481021,0.5114359,0,30,0
LightVisual_MediumHaptic,37.13018,MOVING,-0.5172814,-0.5413874,0.5060854,0,31,0
LightVisual_MediumHaptic,37.14488,MOVING,-0.5001495,-0.5359626,0.5016796,0,31,0
LightVisual_MediumHaptic,37.15934,MOVING,-0.550555,-0.5446818,0.5185711,0,32,0
LightVisual_MediumHaptic,37.1753,MOVING,-0.4983667,-0.5320417,0.5017384,0,33,0
LightVisual_MediumHaptic,37.18942,MOVING,-0.5143442,-0.5324095,0.5076331,0,34,0
