Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
HeavyVisual_MediumHaptic,48.21058,TRIAL_START,0.5,0.15,0.5,0,0,0
HeavyVisual_MediumHaptic,48.2247,MOVING,0.5,0.1491477,0.5,0,0,0
HeavyVisual_MediumHaptic,48.23452,MOVING,0.5,0.147377,0.5,0,0,0
HeavyVisual_MediumHaptic,48.24515,MOVING,0.5,0.1446003,0.5,0,0,0
HeavyVisual_MediumHaptic,48.25895,MOVING,0.5,0.1398154,0.5,0,0,0
HeavyVisual_MediumHaptic,48.27268,MOVING,0.5,0.1331191,0.5,0,0,0
HeavyVisual_MediumHaptic,48.28621,MOVING,0.5,0.1254876,0.5,0,0,0
HeavyVisual_MediumHaptic,48.30158,MOVING,0.5,0.1154477,0.5,0,0,0
HeavyVisual_MediumHaptic,48.31671,MOVING,0.5,0.1038075,0.5,0,0,0
HeavyVisual_MediumHaptic,48.3318,MOVING,0.5,0.09079613,0.5,0,0,0
HeavyVisual_MediumHaptic,48.34678,MOVING,0.5,0.07674465,0.5,0,0,0
HeavyVisual_MediumHaptic,48.36156,MOVING,0.5,0.06184239,0.5,0,0,0
HeavyVisual_MediumHaptic,48.37632,MOVING,0.5,0.04563013,0.5,0,0,0
HeavyVisual_MediumHaptic,48.39053,MOVING,0.5,0.02904069,0.5,0,0,0
HeavyVisual_MediumHaptic,48.41772,MOVING,0.5,-0.004846956,0.5,0,0,0
HeavyVisual_MediumHaptic,48.43585,MOVING,0.5,-0.02922517,0.5,0,0,0
HeavyVisual_MediumHaptic,48.45081,MOVING,0.5,-0.05026802,0.5,0,0,0
HeavyVisual_MediumHaptic,48.46175,MOVING,0.5,-0.06599805,0.5,0,0,0
HeavyVisual_MediumHaptic,48.47562,MOVING,0.5,-0.08670882,0.5,0,0,0
HeavyVisual_MediumHaptic,48.48952,MOVING,0.5,-0.1080552,0.5,0,0,0
HeavyVisual_MediumHaptic,48.50342,MOVING,0.5,-0.1298452,0.5,0,0,0
HeavyVisual_MediumHaptic,48.51759,MOVING,0.5,-0.1526653,0.5,0,0,0
HeavyVisual_MediumHaptic,48.53131,MOVING,0.5,-0.175349,0.5,0,0,0
HeavyVisual_MediumHaptic,48.54512,MOVING,0.4999999,-0.1918596,0.4999999,0,0,0
HeavyVisual_MediumHaptic,48.55922,MOVING,0.4999998,-0.1976377,0.4999999,0,0,0
HeavyVisual_MediumHaptic,48.57298,MOVING,0.4999999,-0.1990157,0.4999999,0,0,0
HeavyVisual_MediumHaptic,48.58717,MOVING,0.4999999,-0.199708,0.5,0,0,0
HeavyVisual_MediumHaptic,48.6011,MOVING,0.4999999,-0.1999217,0.5,0,0,0
HeavyVisual_MediumHaptic,48.61488,MOVING,0.4999999,-0.1999669,0.5,0,0,0
HeavyVisual_MediumHaptic,48.62833,MOVING,0.4999999,-0.1999891,0.5,0,0,0
HeavyVisual_MediumHaptic,48.64253,MOVING,0.4999999,-0.199997,0.5,0,1,0
HeavyVisual_MediumHaptic,48.65643,MOVING,0.4999999,-0.1999989,0.5,0,2,0
HeavyVisual_MediumHaptic,48.67025,MOVING,0.4999999,-0.1999996,0.5,0,3,0
HeavyVisual_MediumHaptic,48.68438,MOVING,0.4999999,-0.1999999,0.5,0,4,0
HeavyVisual_MediumHaptic,48.69815,MOVING,0.4999999,-0.2,0.5,0,5,0
HeavyVisual_MediumHaptic,48.71183,MOVING,0.4999999,-0.2,0.4999999,0,6,0
HeavyVisual_MediumHaptic,48.72593,MOVING,0.4999999,-0.2,0.4999999,0,7,0
HeavyVisual_MediumHaptic,48.74002,MOVING,0.5,-0.2,0.5,0,8,0
HeavyVisual_MediumHaptic,48.75375,MOVING,0.4999999,-0.2,0.5,0,9,0
HeavyVisual_MediumHaptic,48.76751,MOVING,0.4999999,-0.2,0.5,0,10,0
HeavyVisual_MediumHaptic,48.78154,MOVING,0.5,-0.2,0.5,0,11,0
HeavyVisual_MediumHaptic,48.79549,MOVING,0.5,-0.2,0.5,0,12,0
HeavyVisual_MediumHaptic,48.80924,MOVING,0.4999999,-0.2,0.4999999,0,13,0
HeavyVisual_MediumHaptic,48.82327,MOVING,0.5,-0.2,0.4999999,0,14,0
HeavyVisual_MediumHaptic,48.83734,MOVING,0.5,-0.2,0.5,0,15,0
HeavyVisual_MediumHaptic,48.85092,MOVING,0.5,-0.2,0.4999999,0,16,0
HeavyVisual_MediumHaptic,48.86507,MOVING,0.5,-0.2,0.4999999,0,17,0
HeavyVisual_MediumHaptic,48.87894,MOVING,0.5,-0.2,0.4999999,0,18,0
HeavyVisual_MediumHaptic,48.89262,MOVING,0.5,-0.2,0.4999999,0,19,0
HeavyVisual_MediumHaptic,49.04372,MOVING,0.461185,-0.19176,0.4779662,0,20,0
HeavyVisual_MediumHaptic,49.0563,MOVING,0.4939272,-0.1928857,0.4965526,0,21,0
HeavyVisual_MediumHaptic,49.06269,MOVING,0.4940884,-0.1866136,0.4966849,0,22,0
HeavyVisual_MediumHaptic,49.0753,MOVING,0.4501997,-0.1558417,0.4719608,0,23,0
HeavyVisual_MediumHaptic,49.09145,MOVING,0.3990564,-0.1321395,0.4722928,0,23,0
HeavyVisual_MediumHaptic,49.1024,MOVING,0.3730662,-0.124,0.4794657,0,23,0
HeavyVisual_MediumHaptic,49.11551,MOVING,0.3725311,-0.1292974,0.479988,0,24,0
HeavyVisual_MediumHaptic,49.12878,MOVING,0.3380574,-0.1178013,0.4797606,0,25,0
HeavyVisual_MediumHaptic,49.14283,MOVING,0.3039168,-0.1070858,0.4783333,0,25,0
HeavyVisual_MediumHaptic,49.15866,MOVING,0.3567323,-0.1415909,0.4732798,0,26,0
HeavyVisual_MediumHaptic,49.17134,MOVING,0.3368933,-0.104555,0.4600423,0,27,0
HeavyVisual_MediumHaptic,49.18338,MOVING,0.3224699,-0.0740641,0.4459358,0,27,0
HeavyVisual_MediumHaptic,49.19696,MOVING,0.3386571,-0.0736831,0.428535,0,28,0
