Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
MediumVisual_LightHaptic,7.473257,TRIAL_START,0.0,0.15,0.5,0,0,0
MediumVisual_LightHaptic,7.494265,MOVING,0.0,0.1472036,0.5,0,0,0
MediumVisual_LightHaptic,7.511261,MOVING,0.0,0.1416668,0.5,0,0,0
MediumVisual_LightHaptic,7.516968,MOVING,0.0,0.1394307,0.5,0,0,0
MediumVisual_LightHaptic,7.527774,MOVING,0.0,0.1336754,0.5,0,0,0
MediumVisual_LightHaptic,7.543603,MOVING,0.0,0.1236725,0.5,0,0,0
MediumVisual_LightHaptic,7.555802,MOVING,0.0,0.1141227,0.5,0,0,0
MediumVisual_LightHaptic,7.569264,MOVING,0.0,0.1017749,0.5,0,0,0
MediumVisual_LightHaptic,7.582853,MOVING,0.0,0.08792756,0.5,0,0,0
MediumVisual_LightHaptic,7.599587,MOVING,0.0,0.0682962,0.5,0,0,0
MediumVisual_LightHaptic,7.610662,MOVING,0.0,0.05322798,0.5,0,0,0
MediumVisual_LightHaptic,7.624434,MOVING,0.0,0.03352468,0.5,0,0,0
MediumVisual_LightHaptic,7.636973,MOVING,0.0,0.01393198,0.5,0,0,0
MediumVisual_LightHaptic,7.650459,MOVING,0.0,-0.009174772,0.5,0,0,0
MediumVisual_LightHaptic,7.664248,MOVING,0.0,-0.03422763,0.5,0,0,0
MediumVisual_LightHaptic,7.679926,MOVING,0.0,-0.06482036,0.5,0,0,0
MediumVisual_LightHaptic,7.691678,MOVING,0.0,-0.09001638,0.5,0,0,0
MediumVisual_LightHaptic,7.706709,MOVING,0.0,-0.123565,0.5,0,0,0
MediumVisual_LightHaptic,7.719198,MOVING,0.0,-0.1527777,0.5,0,0,0
MediumVisual_LightHaptic,7.733037,MOVING,0.0,-0.187673,0.5,0,0,0
MediumVisual_LightHaptic,7.74706,MOVING,0.0,-0.2245601,0.5,0,0,0
MediumVisual_LightHaptic,7.760983,MOVING,0.0,-0.2627059,0.5,0,0,0
MediumVisual_LightHaptic,7.774852,MOVING,0.0,-0.3031999,0.5,0,0,0
MediumVisual_LightHaptic,7.788612,MOVING,0.0,-0.345035,0.5,0,0,0
MediumVisual_LightHaptic,7.802833,MOVING,0.0,-0.3898473,0.5,0,0,0
MediumVisual_LightHaptic,7.816593,MOVING,0.0,-0.4353312,0.5,0,0,0
