Condition,Time,Event,PosX,PosY,PosZ,Overshoots,Corrections,EntryCount
MediumVisual_MediumHaptic,63.29871,TRIAL_START,0.0,0.15,0.5,0,0,0
MediumVisual_MediumHaptic,63.32155,MOVING,0.0,0.1458461,0.5,0,0,0
MediumVisual_MediumHaptic,63.33014,MOVING,0.0,0.1428684,0.5,0,0,0
MediumVisual_MediumHaptic,63.34131,MOVING,0.0,0.1387911,0.5,0,0,0
MediumVisual_MediumHaptic,63.35529,MOVING,0.0,0.1318134,0.5,0,0,0
MediumVisual_MediumHaptic,63.36866,MOVING,0.0,0.1239146,0.5,0,0,0
MediumVisual_MediumHaptic,63.38218,MOVING,0.0,0.1149843,0.5,0,0,0
MediumVisual_MediumHaptic,63.39594,MOVING,0.0,0.1044003,0.5,0,0,0
MediumVisual_MediumHaptic,63.41284,MOVING,0.0,0.08986838,0.5,0,0,0
MediumVisual_MediumHaptic,63.42514,MOVING,0.0,0.07837354,0.5,0,0,0
MediumVisual_MediumHaptic,63.4389,MOVING,0.0,0.06464424,0.5,0,0,0
MediumVisual_MediumHaptic,63.45185,MOVING,0.0,0.050534,0.5,0,0,0
MediumVisual_MediumHaptic,63.46548,MOVING,0.0,0.03505261,0.5,0,0,0
MediumVisual_MediumHaptic,63.47907,MOVING,0.0,0.01886803,0.5,0,0,0
MediumVisual_MediumHaptic,63.49251,MOVING,0.0,0.001798487,0.5,0,0,0
MediumVisual_MediumHaptic,63.5064,MOVING,0.0,-0.01642998,0.5,0,0,0
MediumVisual_MediumHaptic,63.52019,MOVING,0.0,-0.03513572,0.5,0,0,0
MediumVisual_MediumHaptic,63.53521,MOVING,0.0,-0.05656242,0.5,0,0,0
MediumVisual_MediumHaptic,63.54898,MOVING,0.0,-0.07680083,0.5,0,0,0
MediumVisual_MediumHaptic,63.56135,MOVING,0.0,-0.09535784,0.5,0,0,0
MediumVisual_MediumHaptic,63.5751,MOVING,0.0,-0.1167312,0.5,0,0,0
MediumVisual_MediumHaptic,63.58878,MOVING,0.0,-0.1384741,0.5,0,0,0
MediumVisual_MediumHaptic,63.60286,MOVING,0.0,-0.1613005,0.5,0,0,0
MediumVisual_MediumHaptic,63.61665,MOVING,0.0,-0.1842233,0.5,0,0,0
MediumVisual_MediumHaptic,63.63036,MOVING,0.0,-0.2075035,0.5,0,0,0
MediumVisual_MediumHaptic,63.64428,MOVING,0.0,-0.2314975,0.5,0,0,0
MediumVisual_MediumHaptic,63.6581,MOVING,0.0,-0.2557217,0.5,0,0,0
MediumVisual_MediumHaptic,63.67188,MOVING,0.0,-0.280357,0.5,0,0,0
MediumVisual_MediumHaptic,63.68592,MOVING,0.0,-0.3057521,0.5,0,0,0
MediumVisual_MediumHaptic,63.69985,MOVING,0.0,-0.3312579,0.5,0,0,0
MediumVisual_MediumHaptic,63.71345,MOVING,0.0,-0.3566066,0.5,0,0,0
MediumVisual_MediumHaptic,63.72754,MOVING,0.0,-0.3831306,0.5,0,0,0
MediumVisual_MediumHaptic,63.74144,MOVING,0.0,-0.4095289,0.5,0,0,0
MediumVisual_MediumHaptic,63.75531,MOVING,0.0,-0.4362084,0.5,0,0,0
MediumVisual_MediumHaptic,63.76899,MOVING,-1.117067e-07,-0.4469297,0.4999999,0,0,0
MediumVisual_MediumHaptic,63.78365,MOVING,-2.320968e-07,-0.449181,0.4999999,0,0,0
MediumVisual_MediumHaptic,63.79712,MOVING,-1.740188e-07,-0.4496982,0.4999999,0,0,0
MediumVisual_MediumHaptic,63.81065,MOVING,-9.870014e-08,-0.44989,0.4999999,0,0,0
MediumVisual_MediumHaptic,63.82468,MOVING,-3.893825e-08,-0.4499688,0.4999999,0,0,0
MediumVisual_MediumHaptic,63.83865,MOVING,-2.490128e-08,-0.4499903,0.5,0,0,0
MediumVisual_MediumHaptic,63.8525,MOVING,-4.146262e-08,-0.4499962,0.4999999,0,1,0
MediumVisual_MediumHaptic,63.86647,MOVING,-5.158697e-08,-0.4499989,0.4999999,0,2,0
MediumVisual_MediumHaptic,63.88037,MOVING,-5.03459e-08,-0.4499997,0.5,0,3,0
MediumVisual_MediumHaptic,63.8942,MOVING,-4.790691e-08,-0.4499999,0.4999999,0,4,0
MediumVisual_MediumHaptic,63.90786,MOVING,-3.384249e-08,-0.4499999,0.5,0,5,0
MediumVisual_MediumHaptic,63.92197,MOVING,-1.637196e-08,-0.45,0.4999999,0,6,0
MediumVisual_MediumHaptic,63.93586,MOVING,-3.444247e-08,-0.45,0.5,0,7,0
MediumVisual_MediumHaptic,63.94964,MOVING,-4.038746e-08,-0.45,0.4999999,0,8,0
MediumVisual_MediumHaptic,63.96385,MOVING,-3.901144e-08,-0.45,0.5,0,9,0
MediumVisual_MediumHaptic,63.97767,MOVING,-3.186298e-08,-0.45,0.5,0,10,0
MediumVisual_MediumHaptic,63.99133,MOVING,-3.386592e-08,-0.45,0.4999999,0,11,0
MediumVisual_MediumHaptic,64.00555,MOVING,-4.251634e-08,-0.45,0.4999999,0,12,0
MediumVisual_MediumHaptic,64.0193,MOVING,-5.784673e-08,-0.45,0.5,0,13,0
MediumVisual_MediumHaptic,64.033,MOVING,-5.877478e-08,-0.45,0.4999999,0,14,0
MediumVisual_MediumHaptic,64.04707,MOVING,-5.834634e-08,-0.45,0.5,0,15,0
MediumVisual_MediumHaptic,64.06097,MOVING,-5.675715e-08,-0.45,0.4999999,0,16,0
MediumVisual_MediumHaptic,64.07486,MOVING,-4.785035e-08,-0.45,0.4999999,0,17,0
MediumVisual_MediumHaptic,64.08852,MOVING,-4.826402e-08,-0.45,0.4999999,0,18,0
MediumVisual_MediumHaptic,64.10262,MOVING,-5.363334e-08,-0.45,0.4999999,0,19,0
MediumVisual_MediumHaptic,64.11655,MOVING,-5.583508e-08,-0.45,0.5,0,20,0
MediumVisual_MediumHaptic,64.13027,MOVING,-5.513499e-08,-0.45,0.4999999,0,21,0
MediumVisual_MediumHaptic,64.14445,MOVING,-4.744876e-08,-0.45,0.5,0,22,0
MediumVisual_MediumHaptic,64.15827,MOVING,-2.7324e-08,-0.45,0.5,0,23,0
MediumVisual_MediumHaptic,64.17197,MOVING,-2.97306e-08,-0.45,0.4999999,0,24,0
MediumVisual_MediumHaptic,64.18606,MOVING,-3.300102e-08,-0.45,0.5,0,25,0
MediumVisual_MediumHaptic,76.17101,MOVING,-0.01539466,-0.4406042,0.4877765,0,26,0
